"DocumentLawID","LawID","GroupTypeID","GroupTypeDesc","ApplicationID","ApplicationDesc","FilePath","LastUpdatedDate"
560915,2068770,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560915.TIF,2019-11-13 12:34:59
560916,2001783,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560916.PDF,2019-11-13 13:00:34
560917,2001783,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560917.DOC,2019-11-13 13:00:34
560920,2001783,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560920.TIF,2019-11-13 13:00:34
560921,2068763,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560921.PDF,2019-11-13 13:01:04
560922,2068763,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560922.DOC,2019-11-13 13:01:04
560923,2068763,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560923.TIF,2019-11-13 13:01:04
560924,2068772,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560924.PDF,2019-11-13 13:01:32
560925,2068772,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560925.DOC,2019-11-13 13:01:32
560926,2068772,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560926.TIF,2019-11-13 13:01:32
560927,2068773,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560927.PDF,2019-11-13 13:02:00
560928,2068773,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560928.DOC,2019-11-13 13:02:00
560929,2068773,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560929.TIF,2019-11-13 13:02:00
560930,2068774,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560930.PDF,2019-11-13 13:02:30
560931,2068774,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560931.DOC,2019-11-13 13:02:30
560932,2068774,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560932.TIF,2019-11-13 13:02:30
560933,2002099,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560933.PDF,2019-11-13 13:02:57
560934,2002099,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560934.DOC,2019-11-13 13:02:57
560935,2002099,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560935.TIF,2019-11-13 13:02:57
560936,2002305,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560936.PDF,2019-11-13 13:03:24
560937,2002305,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560937.DOC,2019-11-13 13:03:24
560938,2002305,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560938.TIF,2019-11-13 13:03:24
560939,2001731,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560939.PDF,2019-11-13 13:03:59
560940,2001731,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560940.DOC,2019-11-13 13:03:59
560941,2001731,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560941.TIF,2019-11-13 13:03:59
560942,2068779,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560942.PDF,2019-11-13 13:04:26
560943,2068779,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560943.DOC,2019-11-13 13:04:26
560944,2068779,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560944.TIF,2019-11-13 13:04:26
560945,2068780,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560945.PDF,2019-11-13 13:04:54
560946,2068780,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560946.DOC,2019-11-13 13:04:54
560947,2068780,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560947.TIF,2019-11-13 13:04:54
560957,2068776,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560957.PDF,2019-11-13 13:31:00
560958,2068776,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560958.DOC,2019-11-13 13:31:00
560959,2068776,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560959.TIF,2019-11-13 13:31:00
560960,2068781,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560960.PDF,2019-11-13 13:31:26
560961,2068781,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560961.DOC,2019-11-13 13:31:26
560962,2068781,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560962.TIF,2019-11-13 13:31:26
560963,2068782,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560963.PDF,2019-11-13 13:31:53
560964,2068782,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560964.DOC,2019-11-13 13:31:53
560965,2068782,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560965.TIF,2019-11-13 13:31:53
560966,2068788,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560966.PDF,2019-11-13 13:32:26
560967,2068788,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560967.DOC,2019-11-13 13:32:26
560968,2068788,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560968.TIF,2019-11-13 13:32:26
560969,2068784,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560969.PDF,2019-11-13 13:32:53
560970,2068784,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560970.DOC,2019-11-13 13:32:53
560972,2068784,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560972.TIF,2019-11-13 13:32:53
560973,2068785,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560973.PDF,2019-11-13 13:33:20
560974,2068785,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560974.DOC,2019-11-13 13:33:20
560975,2068785,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560975.TIF,2019-11-13 13:33:20
560976,2068787,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560976.PDF,2019-11-13 13:33:49
560977,2068787,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560977.DOC,2019-11-13 13:33:49
560978,2068787,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560978.TIF,2019-11-13 13:33:49
560979,2068786,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560979.PDF,2019-11-13 13:34:16
560980,2068786,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560980.DOC,2019-11-13 13:34:16
560981,2068786,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560981.TIF,2019-11-13 13:34:16
560985,2068793,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560985.PDF,2019-11-13 14:00:44
560986,2068793,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560986.DOC,2019-11-13 14:00:44
560988,2068793,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560988.TIF,2019-11-13 14:00:44
560989,2068789,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560989.PDF,2019-11-13 14:01:12
560990,2068789,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560990.DOC,2019-11-13 14:01:12
560991,2068789,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560991.TIF,2019-11-13 14:01:12
560992,2068792,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560992.PDF,2019-11-13 14:01:39
560993,2068792,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560993.DOC,2019-11-13 14:01:39
560994,2068792,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560994.TIF,2019-11-13 14:01:39
560995,2068790,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560995.PDF,2019-11-13 14:02:07
560996,2068790,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560996.DOC,2019-11-13 14:02:07
560997,2068790,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_560997.TIF,2019-11-13 14:02:07
560998,2001948,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_560998.PDF,2019-11-13 14:02:37
560999,2001948,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_560999.DOC,2019-11-13 14:02:37
561000,2001948,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561000.TIF,2019-11-13 14:02:37
561001,2068791,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561001.PDF,2019-11-13 14:03:03
561002,2068791,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561002.DOC,2019-11-13 14:03:03
561003,2068791,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561003.TIF,2019-11-13 14:03:03
561004,2068797,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561004.PDF,2019-11-13 14:03:30
561005,2068797,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561005.DOC,2019-11-13 14:03:30
561006,2068797,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561006.TIF,2019-11-13 14:03:30
561007,2068798,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561007.PDF,2019-11-13 14:04:05
561008,2068798,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561008.DOC,2019-11-13 14:04:05
561009,2068798,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561009.TIF,2019-11-13 14:04:05
561010,2068799,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561010.PDF,2019-11-13 14:04:32
561011,2068799,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561011.DOC,2019-11-13 14:04:32
561012,2068799,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561012.TIF,2019-11-13 14:04:32
561013,2068800,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561013.PDF,2019-11-13 14:04:59
561014,2068800,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561014.DOC,2019-11-13 14:04:59
561015,2068800,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561015.TIF,2019-11-13 14:04:59
561016,2068801,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561016.PDF,2019-11-13 14:30:23
561018,2068801,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561018.DOC,2019-11-13 14:30:23
561022,2068801,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561022.TIF,2019-11-13 14:30:23
561023,2068803,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561023.PDF,2019-11-13 14:30:52
561024,2068803,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561024.DOC,2019-11-13 14:30:52
561025,2068803,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561025.TIF,2019-11-13 14:30:52
561026,2068804,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561026.PDF,2019-11-13 14:31:18
561027,2068804,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561027.DOC,2019-11-13 14:31:18
561028,2068804,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561028.TIF,2019-11-13 14:31:18
561029,2068802,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561029.PDF,2019-11-13 14:31:47
561030,2068802,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561030.DOC,2019-11-13 14:31:47
561031,2068802,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561031.TIF,2019-11-13 14:31:47
561032,2002070,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561032.PDF,2019-11-13 14:32:21
561033,2002070,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561033.DOC,2019-11-13 14:32:21
561034,2002070,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561034.TIF,2019-11-13 14:32:21
561035,2068805,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561035.PDF,2019-11-13 14:32:49
561036,2068805,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561036.DOC,2019-11-13 14:32:49
561037,2068805,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561037.TIF,2019-11-13 14:32:49
561038,2068806,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561038.PDF,2019-11-13 14:33:17
561039,2068806,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561039.DOC,2019-11-13 14:33:17
561040,2068806,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561040.TIF,2019-11-13 14:33:17
561041,2068807,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561041.PDF,2019-11-13 14:33:54
561042,2068807,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561042.DOC,2019-11-13 14:33:54
561043,2068807,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561043.TIF,2019-11-13 14:33:54
561047,2068816,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561047.PDF,2019-11-13 14:34:49
561048,2068816,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561048.DOC,2019-11-13 14:34:49
561049,2068816,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561049.TIF,2019-11-13 14:34:49
561050,2068810,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561050.PDF,2019-11-25 11:30:31
561051,2068810,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561051.DOC,2019-11-25 11:30:31
561056,2068814,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561056.PDF,2019-11-13 15:01:15
561057,2068814,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561057.DOC,2019-11-13 15:01:15
561058,2068814,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561058.TIF,2019-11-13 15:01:15
561059,2068815,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561059.PDF,2019-11-13 15:01:43
561060,2068815,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561060.DOC,2019-11-13 15:01:43
561061,2068815,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561061.TIF,2019-11-13 15:01:43
561062,2068809,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561062.PDF,2019-11-13 15:02:12
561063,2068809,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561063.DOC,2019-11-13 15:02:12
561064,2068809,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561064.TIF,2019-11-13 15:02:12
561065,2068817,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561065.PDF,2019-11-13 15:02:52
561066,2068817,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561066.DOC,2019-11-13 15:02:52
561068,2068817,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561068.TIF,2019-11-13 15:02:52
561069,2068818,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561069.PDF,2019-11-13 15:03:19
561070,2068818,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561070.DOC,2019-11-13 15:03:19
561071,2068818,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561071.TIF,2019-11-13 15:03:19
561072,2068819,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561072.PDF,2019-11-13 15:03:47
561073,2068819,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561073.DOC,2019-11-13 15:03:47
561074,2068819,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561074.TIF,2019-11-13 15:03:47
561075,2068822,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561075.PDF,2019-11-13 15:04:19
561076,2068822,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561076.DOC,2019-11-13 15:04:19
561077,2068822,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561077.TIF,2019-11-13 15:04:19
561078,2068820,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561078.PDF,2019-11-13 15:04:46
561079,2068820,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561079.DOC,2019-11-13 15:04:46
561080,2068820,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561080.TIF,2019-11-13 15:04:46
561081,2068821,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561081.PDF,2019-11-13 15:05:14
561082,2068821,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561082.DOC,2019-11-13 15:05:14
561083,2068821,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561083.TIF,2019-11-13 15:05:14
561085,2001772,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561085.PDF,2019-11-13 15:30:28
561086,2001772,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561086.DOC,2019-11-13 15:30:28
561090,2001772,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561090.TIF,2019-11-13 15:30:28
561091,2069047,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561091.PDF,2019-11-13 15:30:57
561092,2069047,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561092.DOC,2019-11-13 15:30:57
561093,2069047,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561093.TIF,2019-11-13 15:30:57
561094,2069048,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561094.PDF,2019-11-13 15:31:24
561095,2069048,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561095.DOC,2019-11-13 15:31:24
561096,2069048,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561096.TIF,2019-11-13 15:31:24
561097,2001827,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561097.PDF,2019-11-13 15:31:51
561098,2001827,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561098.DOC,2019-11-13 15:31:51
561099,2001827,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561099.TIF,2019-11-13 15:31:51
561100,2069052,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561100.PDF,2019-11-13 15:32:22
561101,2069052,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561101.DOC,2019-11-13 15:32:22
561102,2069052,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561102.TIF,2019-11-13 15:32:22
561103,2069051,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561103.PDF,2019-11-13 15:32:49
561104,2069051,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561104.DOC,2019-11-13 15:32:49
561106,2069051,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561106.TIF,2019-11-13 15:32:49
561107,2069049,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561107.PDF,2019-11-13 15:33:15
561108,2069049,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561108.DOC,2019-11-13 15:33:15
561109,2069049,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561109.TIF,2019-11-13 15:33:15
561110,2001757,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561110.PDF,2019-11-13 15:33:48
561111,2001757,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561111.DOC,2019-11-13 15:33:48
561112,2001757,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561112.TIF,2019-11-13 15:33:48
561113,2002148,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561113.PDF,2019-11-13 15:34:15
561114,2002148,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561114.DOC,2019-11-13 15:34:15
561115,2002148,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561115.TIF,2019-11-13 15:34:15
561116,2069053,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561116.PDF,2019-11-13 15:34:43
561117,2069053,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561117.DOC,2019-11-13 15:34:43
561118,2069053,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561118.TIF,2019-11-13 15:34:43
561119,2069055,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561119.PDF,2019-11-13 16:00:35
561120,2069055,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561120.DOC,2019-11-13 16:00:35
561125,2069055,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561125.TIF,2019-11-13 16:00:35
561126,2069057,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561126.PDF,2019-11-13 16:01:08
561127,2069057,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561127.DOC,2019-11-13 16:01:08
561128,2069057,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561128.TIF,2019-11-13 16:01:08
561129,2069056,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561129.PDF,2019-11-13 16:01:33
561130,2069056,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561130.DOC,2019-11-13 16:01:33
561131,2069056,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561131.TIF,2019-11-13 16:01:33
561132,2069060,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561132.PDF,2019-11-13 16:02:01
561133,2069060,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561133.DOC,2019-11-13 16:02:01
561134,2069060,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561134.TIF,2019-11-13 16:02:01
561135,2069061,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561135.PDF,2019-11-13 16:02:33
561136,2069061,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561136.DOC,2019-11-13 16:02:33
561137,2069061,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561137.TIF,2019-11-13 16:02:33
561138,2069062,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561138.PDF,2019-11-13 16:02:58
561139,2069062,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_561139.DOC,2019-11-13 16:02:58
561140,2069062,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_561140.TIF,2019-11-13 16:02:58
561141,2069063,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_561141.PDF,2019-11-13 16:03:24
