"LawBindingID","LawID","IsraelLawID","ParentLawID","LawTypeID","LawParentTypeID","BindingType","BindingTypeDesc","PageNumber","AmendmentType","AmendmentTypeDesc","LastUpdatedDate"
57990,155297,2020845,2020845,2,6003,6013,מתקן,"38.0",6010,ישיר,2019-01-07 12:32:43
57992,157604,2020845,2020845,2,6003,6013,מתקן,"358.0",6011,עקיף,2019-01-07 12:32:43
57993,156876,2020845,2020845,2,6003,6013,מתקן,"22.0",6011,עקיף,2019-01-07 12:59:34
57994,2001673,2020845,156876,6001,2,6013,מתקן,"384.0",6010,ישיר,2019-01-07 12:59:34
57995,2078326,2020845,149848,6001,2,6013,מתקן,"98.0",6010,ישיר,2019-01-07 09:37:28
57996,159532,2020845,2020845,2,6003,6013,מתקן,"34.0",6011,עקיף,2019-01-07 12:59:34
57997,165580,2020845,2020845,2,6003,6013,מתקן,"262.0",6010,ישיר,2019-01-07 09:49:46
57998,170684,2020845,2020845,2,6003,6013,מתקן,"421.0",6011,עקיף,2019-01-07 09:53:40
57999,173779,2020845,2020845,2,6003,6013,מתקן,"458.0",6010,ישיר,2019-01-07 09:55:16
58000,2078328,2020845,173779,6001,2,6013,מתקן,"484.0",6010,ישיר,2019-01-07 09:59:28
58001,75263,2020845,2020845,2,6003,6013,מתקן,"545.0",6010,ישיר,2019-01-07 10:04:14
58002,248393,2020845,2020845,2,6003,6013,מתקן,"364.0",6010,ישיר,2019-01-07 10:33:45
58003,471226,2020845,2020845,2,6003,6013,מתקן,"476.0",6010,ישיר,2019-01-07 10:39:22
58004,2017533,2020845,2020845,2,6003,6013,מתקן,"994.0",6010,ישיר,2019-01-07 10:40:35
58005,2074279,2020845,2020845,2,6003,6013,מתקן,"110.0",6011,עקיף,2019-01-16 12:29:46
58006,2066455,2000249,2000249,2,6003,6013,מתקן,"116.0",6010,ישיר,2019-01-07 11:44:35
58007,2068891,2000787,2000787,2,6003,6013,מתקן,"110.0",6010,ישיר,2019-01-16 11:46:15
58008,2068891,2000141,2000141,2,6003,6013,מתקן,"116.0",6011,עקיף,2019-01-16 11:45:23
58009,2078322,2001189,2065637,6001,2,6013,מתקן,"102",6010,ישיר,2021-01-28 09:55:06
58010,2077978,2000193,2006649,2,2,6013,מתקן,"134.0",6010,ישיר,2019-01-17 16:53:25
58011,2076129,2001392,2001392,2,6003,6013,מתקן,"135.0",6010,ישיר,2019-01-07 15:29:05
58012,2076654,2000737,2000737,2,6003,6013,מתקן,"138.0",6010,ישיר,2019-01-17 13:42:34
58013,2076654,2068070,2065305,2,2,6013,מתקן,"140.0",6011,עקיף,2019-01-07 15:38:54
58014,562559,2000598,2000598,2,6003,6013,מתקן,"142.0",6010,ישיר,2019-01-07 15:46:35
58015,575406,2001135,2001135,2,6003,6013,מתקן,"142.0",6010,ישיר,2019-01-07 15:49:26
58016,577135,2000237,2000237,2,6003,6013,מתקן,"143.0",6010,ישיר,2019-01-07 15:52:59
58017,2072536,2000837,2000837,2,6003,6013,מתקן,"146.0",6010,ישיר,2019-01-08 08:42:06
58018,2075975,2000198,2000198,2,6003,6013,מתקן,"151.0",6010,ישיר,2019-01-08 08:44:41
58019,2077906,2000198,2000198,2,6003,6013,מתקן,"152.0",6010,ישיר,2019-01-08 08:46:53
58020,2010440,2000483,2000483,2,6003,6013,מתקן,"153.0",6010,ישיר,2019-01-08 08:49:16
58021,2073416,2000160,2000160,2,6003,6013,מתקן,"155.0",6011,עקיף,2019-01-17 16:01:05
58022,2073416,2000161,2000161,2,6003,6013,מתקן,"155.0",6011,עקיף,2019-01-08 08:54:17
58023,2015972,2000487,2000487,2,6003,6013,מתקן,"153.0",6010,ישיר,2019-01-08 08:57:06
58024,2020419,2001386,2001386,2,6003,6013,מתקן,"158.0",6010,ישיר,2019-01-08 09:53:27
58025,2074553,2000933,2000933,2,6003,6013,מתקן,"159.0",6010,ישיר,2019-01-08 09:57:06
58026,2016439,2000205,2000205,2,6003,6013,מתקן,"159.0",6010,ישיר,2019-01-08 11:12:53
58027,2016439,2000503,2000503,2,6003,6013,מתקן,"160.0",6011,עקיף,2019-01-08 11:14:06
58028,2016439,2007081,571496,2,2,6013,מתקן,"160.0",6011,עקיף,2019-01-08 11:14:51
58029,2076852,2000530,2000530,2,6003,6013,מתקן,"162.0",6010,ישיר,2019-01-08 11:18:05
58030,2020202,2000207,2000207,2,6003,6013,מתקן,"166.0",6010,ישיר,2019-01-08 11:43:19
58031,2020202,2000206,2000206,2,6003,6013,מתקן,"177.0",6011,עקיף,2019-01-08 11:44:19
58032,2020000,2000765,2000765,2,6003,6013,מתקן,"179.0",6010,ישיר,2019-01-16 08:53:49
58033,2016746,2000740,2000740,2,6003,6013,מתקן,"182.0",6010,ישיר,2019-01-16 11:38:55
58034,2022457,2000641,2000641,2,6003,6013,מתקן,"187.0",6010,ישיר,2019-01-16 11:41:54
58035,2066462,2000948,2000948,2,6003,6013,מתקן,"186.0",6010,ישיר,2019-01-16 11:45:06
58036,2073541,2078352,2078352,2,6003,6012,החוק המקורי,"201.0",6010,ישיר,2019-01-21 13:46:55
58038,2073541,2000130,2000130,2,6003,6013,מתקן,"220.0",6011,עקיף,2019-01-16 11:55:53
58039,2073541,2000249,2000249,2,6003,6013,מתקן,"220.0",6011,עקיף,2019-01-16 11:56:17
58040,2073541,2001033,2001033,2,6003,6013,מתקן,"221.0",6011,עקיף,2019-01-16 11:58:54
58041,2073541,2000204,2000204,2,6003,6013,מתקן,"221.0",6011,עקיף,2019-01-16 11:59:19
58042,2073541,2000237,2000237,2,6003,6013,מתקן,"222.0",6011,עקיף,2019-01-16 12:00:42
58043,2073541,2000205,2000205,2,6003,6013,מתקן,"223.0",6011,עקיף,2019-01-16 12:01:18
58044,2073541,2001122,2001122,2,6003,6013,מתקן,"223.0",6011,עקיף,2019-01-16 12:02:10
58045,2073541,2000399,2000399,2,6003,6013,מתקן,"223.0",6011,עקיף,2019-01-16 12:02:42
58046,2073541,2000553,2000553,2,6003,6013,מתקן,"224.0",6011,עקיף,2019-01-16 12:03:30
58047,2073541,2000418,2000418,2,6003,6013,מתקן,"224.0",6011,עקיף,2019-01-16 12:04:12
58048,2073541,2000702,2000702,2,6003,6013,מתקן,"224.0",6011,עקיף,2019-01-16 12:04:38
58049,2073541,2001115,2001115,2,6003,6013,מתקן,"224.0",6011,עקיף,2019-01-16 12:05:08
58050,2073541,2000084,2000084,2,6003,6013,מתקן,"224.0",6011,עקיף,2019-01-16 12:05:45
58051,2073541,2001409,2001409,2,6003,6013,מתקן,"224.0",6011,עקיף,2019-01-16 12:06:09
58052,2073541,2000974,2000974,2,6003,6013,מתקן,"225.0",6011,עקיף,2019-01-16 12:06:44
58053,2073541,2001083,2001083,2,6003,6013,מתקן,"225.0",6011,עקיף,2019-01-16 12:07:11
58054,2073541,2000279,2000279,2,6003,6013,מתקן,"225.0",6011,עקיף,2019-01-16 12:08:09
58055,2073541,2002363,2002363,2,6003,6013,מתקן,"225.0",6011,עקיף,2019-01-16 12:09:37
58056,2073541,2007081,2007081,2,6003,6013,מתקן,"225.0",6011,עקיף,2019-01-16 12:10:16
58057,2073541,2013655,2013655,2,6003,6013,מתקן,"226.0",6011,עקיף,2019-01-16 13:17:59
58058,2073541,2068072,2068072,2,6003,6013,מתקן,"226.0",6011,עקיף,2019-01-16 13:18:55
58059,571383,2000479,2000479,2,6003,6013,מתקן,"230.0",6010,ישיר,2019-01-16 13:28:02
58060,571383,2000933,2000933,2,6003,6013,מתקן,"232.0",6011,עקיף,2019-01-16 13:31:50
58061,571383,2000670,2000670,2,6003,6013,מתקן,"232.0",6011,עקיף,2019-01-16 13:32:16
58062,571383,2000253,2000253,2,6003,6013,מתקן,"232.0",6011,עקיף,2019-01-16 13:32:41
58063,571383,2000820,2000820,2,6003,6013,מתקן,"232.0",6011,עקיף,2019-01-16 13:33:19
58064,571383,2000828,2000828,2,6003,6013,מתקן,"232.0",6011,עקיף,2019-01-16 13:33:53
58065,571383,2000435,2000435,2,6003,6013,מתקן,"232.0",6011,עקיף,2019-01-16 13:34:18
58066,571383,2000169,2000169,2,6003,6013,מתקן,"233.0",6011,עקיף,2019-01-16 13:34:52
58067,571383,2001122,2001122,2,6003,6013,מתקן,"233.0",6011,עקיף,2019-01-16 13:35:33
58068,571383,2000140,2000140,2,6003,6013,מתקן,"233.0",6011,עקיף,2019-01-16 13:38:19
58069,571383,2000198,2000198,2,6003,6013,מתקן,"233.0",6011,עקיף,2019-01-16 13:38:45
58070,571383,2001117,2001117,2,6003,6013,מתקן,"233.0",6011,עקיף,2019-01-16 13:39:12
58071,571383,2000084,2000084,2,6003,6013,מתקן,"233.0",6011,עקיף,2019-01-16 13:39:41
58072,571383,2000639,2000639,2,6003,6013,מתקן,"233.0",6011,עקיף,2019-01-16 13:40:24
58073,571383,2000329,2000329,2,6003,6013,מתקן,"233.0",6011,עקיף,2019-01-16 13:40:53
58074,571383,2004623,2004623,2,6003,6013,מתקן,"233.0",6011,עקיף,2019-01-16 13:41:32
58075,563508,2000198,2000198,2,6003,6013,מתקן,"234.0",6011,עקיף,2019-01-16 13:46:10
58076,2074555,2000479,2000479,2,6003,6013,מתקן,"235.0",6011,עקיף,2019-01-16 13:49:24
58077,2025746,2001122,2001122,2,6003,6013,מתקן,"238.0",6010,ישיר,2019-01-16 13:57:09
58078,2025746,2000595,2000595,2,6003,6013,מתקן,"242.0",6011,עקיף,2019-01-16 13:58:51
58079,2025746,2000479,2000479,2,6003,6013,מתקן,"243.0",6011,עקיף,2019-01-16 13:59:15
58080,2068499,2000247,2000247,2,6003,6013,מתקן,"246.0",6010,ישיר,2019-01-16 14:03:45
58081,2068499,2000626,2000626,2,6003,6013,מתקן,"249.0",6011,עקיף,2019-01-16 14:07:31
58082,2068499,2000899,2000899,2,6003,6013,מתקן,"249.0",6011,עקיף,2019-01-16 14:07:57
58083,2068499,2000204,2000204,2,6003,6013,מתקן,"249.0",6011,עקיף,2019-01-16 14:08:27
58084,2068499,2000237,2000237,2,6003,6013,מתקן,"250.0",6011,עקיף,2019-01-16 14:10:06
58085,2068499,2000423,2000423,2,6003,6013,מתקן,"250.0",6011,עקיף,2019-01-16 14:10:27
58086,2068499,2000002,2000002,2,6003,6013,מתקן,"250.0",6011,עקיף,2019-01-16 14:11:00
58087,2068499,2001122,2001122,2,6003,6013,מתקן,"250.0",6011,עקיף,2019-01-16 14:11:41
58088,2068499,2000140,2000140,2,6003,6013,מתקן,"250.0",6011,עקיף,2019-01-16 14:12:16
58089,2068499,2000577,2000577,2,6003,6013,מתקן,"250.0",6011,עקיף,2019-01-16 14:12:45
58090,2068499,2000134,2000134,2,6003,6013,מתקן,"251.0",6011,עקיף,2019-01-16 14:13:13
58091,2068499,2000601,2000601,2,6003,6013,מתקן,"251.0",6011,עקיף,2019-01-16 14:13:44
58092,2068499,2001100,2001100,2,6003,6013,מתקן,"251.0",6011,עקיף,2019-02-19 16:25:37
58093,2068499,2000451,2000451,2,6003,6013,מתקן,"251.0",6011,עקיף,2019-01-16 14:14:59
58094,2068499,2001166,2001166,2,6003,6013,מתקן,"251.0",6011,עקיף,2019-01-16 14:15:51
58095,2068499,2000289,2000289,2,6003,6013,מתקן,"252.0",6011,עקיף,2019-01-16 14:16:32
58096,2068499,2000515,2000515,2,6003,6013,מתקן,"252.0",6011,עקיף,2019-01-16 14:17:02
58097,2068499,2001139,2001139,2,6003,6013,מתקן,"252.0",6011,עקיף,2019-01-16 14:17:30
58098,2068499,2000141,2000141,2,6003,6013,מתקן,"252.0",6011,עקיף,2019-01-16 14:18:04
58099,2068499,2001099,2001099,2,6003,6013,מתקן,"252.0",6011,עקיף,2019-01-16 14:18:32
58100,2068499,2001205,2001205,2,6003,6013,מתקן,"252.0",6011,עקיף,2019-01-16 14:19:00
58101,2068499,2000504,2000504,2,6003,6013,מתקן,"252.0",6011,עקיף,2019-01-16 14:19:31
58102,2068499,2000026,2000026,2,6003,6013,מתקן,"252.0",6011,עקיף,2019-01-16 14:32:56
58103,2068499,2001119,2001119,2,6003,6013,מתקן,"253.0",6011,עקיף,2019-01-16 14:33:43
58104,2068499,2001377,2001377,2,6003,6013,מתקן,"253.0",6011,עקיף,2019-01-16 14:34:19
58105,2068499,2001381,2001381,2,6003,6013,מתקן,"254.0",6011,עקיף,2019-01-16 14:34:51
58106,2068499,2002363,2002363,2,6003,6013,מתקן,"254.0",6011,עקיף,2019-01-16 14:35:19
58107,2068499,2006522,2006522,2,6003,6013,מתקן,"254.0",6011,עקיף,2019-01-16 14:35:47
58108,2068499,2007081,2007081,2,6003,6013,מתקן,"255.0",6011,עקיף,2019-01-16 14:36:34
58109,2068499,2013655,2013655,2,6003,6013,מתקן,"255.0",6011,עקיף,2019-01-16 14:37:12
58110,2008947,2078354,2078354,2,6003,6012,החוק המקורי,"262.0",6010,ישיר,2019-01-21 15:52:33
58111,2008947,2000944,2000944,2,6003,6013,מתקן,"293.0",6011,עקיף,2019-01-16 14:55:55
58112,2008947,2000204,2000204,2,6003,6013,מתקן,"293.0",6011,עקיף,2019-01-16 14:56:33
58113,2008947,2000084,2000084,2,6003,6013,מתקן,"293.0",6011,עקיף,2019-01-16 14:56:58
58114,2008947,2068051,2068051,2,6003,6013,מתקן,"294.0",6011,עקיף,2019-01-16 14:57:49
58116,2008947,2000944,2017833,2,2,6013,מתקן,"294.0",6011,עקיף,2019-01-16 16:10:56
58117,2008947,2000944,571313,2,2,6013,מתקן,"294.0",6010,ישיר,2019-01-16 16:10:34
58118,2077978,2000725,2000725,2,6003,6013,מתקן,"134.0",6011,עקיף,2019-01-17 16:57:03
58119,571383,2001394,2001394,2,6003,6013,מתקן,"232.0",6011,עקיף,2019-01-21 14:05:42
58120,2025746,2004623,2004623,2,6003,6013,מתקן,"243.0",6011,עקיף,2019-01-23 11:29:02
58121,2068499,2000603,2000603,2,6003,6013,מתקן,"252.0",6011,עקיף,2019-01-21 15:14:17
58122,2006758,2078360,2078360,2,6003,6012,החוק המקורי,"301.0",6010,ישיר,2019-01-21 16:04:10
58123,2006758,2000595,2000595,2,6003,6013,מתקן,"317.0",6011,עקיף,2019-01-21 15:20:03
58124,2006758,2000933,2000933,2,6003,6013,מתקן,"318.0",6011,עקיף,2019-01-21 15:20:31
58125,2006758,2000907,2000907,2,6003,6013,מתקן,"318.0",6011,עקיף,2019-01-21 15:20:56
58126,2006758,2000878,2000878,2,6003,6013,מתקן,"318.0",6011,עקיף,2019-01-21 15:21:55
58127,2006758,2000498,2000498,2,6003,6013,מתקן,"318.0",6011,עקיף,2019-01-21 15:22:27
58128,2006758,2020845,2020845,2,6003,6013,מתקן,"319.0",6011,עקיף,2019-01-23 12:58:11
58129,2006758,2000889,2000889,2,6003,6013,מתקן,"319.0",6011,עקיף,2019-01-21 15:27:39
58130,2006758,2001122,2001122,2,6003,6013,מתקן,"319.0",6011,עקיף,2019-01-21 15:28:07
58131,2006758,2000761,2000761,2,6003,6013,מתקן,"319.0",6011,עקיף,2019-01-21 15:28:36
58132,2006758,2000217,2000217,2,6003,6013,מתקן,"319.0",6011,עקיף,2019-01-21 15:29:06
58133,2006758,2073988,2073988,2,6003,6013,מתקן,"320.0",6011,עקיף,2019-01-21 15:29:54
58134,2006758,2000423,2000423,2,6003,6014,מבטל,"320.0",6011,עקיף,2019-01-21 15:30:26
58136,2073541,2000708,2000708,2,6003,6014,מבטל,"220.0",6010,ישיר,2019-01-23 10:35:37
58137,2074555,2078364,2078364,2,6003,6012,החוק המקורי,"235.0",6010,ישיר,2019-01-23 11:14:31
58138,2008947,2001127,571313,2,2,6013,מתקן,"294.0",6011,עקיף,2019-01-23 12:49:21
58139,162281,2001122,159712,2,2,6013,מתקן,"125.0",6011,עקיף,2019-01-27 13:52:48
58140,162281,2000595,159712,2,2,6013,מתקן,"125.0",6011,עקיף,2019-01-27 13:56:17
58141,162281,2001130,159712,2,2,6013,מתקן,"126.0",6011,עקיף,2019-01-27 13:56:53
58142,2078468,2078478,2078478,6000,6003,6012,החוק המקורי,,6010,ישיר,2019-02-17 15:11:43
58143,2022222,2078478,2078478,2,6003,6013,מתקן,"30.0",6010,ישיר,2019-02-17 15:16:53
58145,2078438,2068940,2068940,2,6003,6013,מתקן,"3.0",6010,ישיר,2019-02-20 15:08:29
58146,2078437,2078491,2078491,2,6003,6012,החוק המקורי,"67.0",6010,ישיר,2019-02-20 14:52:43
58147,150912,2078491,2078491,2,6003,6013,מתקן,"6.0",6010,ישיר,2019-02-20 14:56:29
58148,148965,2078511,2078511,2,6003,6012,החוק המקורי,"104.0",6010,ישיר,2019-03-03 15:59:59
58149,156348,2078511,2078511,2,6003,6013,מתקן,"20.0",6010,ישיר,2019-03-03 16:06:00
58150,150275,2000846,2000846,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:32:22
58151,150275,2000848,2000848,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:33:13
58152,150275,2000837,2000837,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:34:07
58153,150275,2000854,2000854,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:34:42
58154,150275,2000874,2000874,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:34:59
58155,150275,2000921,2000921,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:35:17
58156,150275,2069976,2069976,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:35:36
58157,150275,2000884,2000884,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:35:59
58158,150275,2001272,2001272,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:36:19
58159,150275,2000937,2000937,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:36:43
58160,150275,2000948,2000948,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:37:16
58161,150275,2000886,2000886,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:37:34
58162,150275,2000888,2000888,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:37:55
58163,150275,2000007,2000007,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:38:15
58164,150275,2069958,2069958,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:38:50
58165,150275,2000918,2000918,2,6003,6013,מתקן,"81.0",6011,עקיף,2019-03-03 16:39:17
58166,2069294,2000837,2000837,6002,6003,6013,מתקן,"118.0",6010,ישיר,2019-03-07 13:37:48
58167,2069498,2000837,2000837,6002,6003,6013,מתקן,"170.0",6010,ישיר,2019-03-07 13:39:48
58168,2069569,2000837,2000837,6002,6003,6013,מתקן,"132.0",6010,ישיר,2019-03-07 13:41:52
58169,2069603,2000837,2000837,6002,6003,6013,מתקן,"245.0",6010,ישיר,2019-03-07 13:42:47
58170,2001738,2070010,2070010,6002,6003,6014,מבטל,"122.0",6011,עקיף,2019-03-13 10:44:09
58172,2001739,2069930,2069930,6002,6003,6014,מבטל,"92.0",6011,עקיף,2019-03-13 11:53:12
58173,2001739,2069928,2069928,6002,6003,6014,מבטל,"92.0",6011,עקיף,2019-03-13 11:53:44
58174,2001739,2069961,2069961,6002,6003,6014,מבטל,"92.0",6011,עקיף,2019-03-13 11:59:49
58176,2001690,2069941,2069941,6002,6003,6014,מבטל,,6011,עקיף,2019-03-13 13:05:50
58178,2068815,2000855,2000855,6002,6003,6013,מתקן,"159.0",6010,ישיר,2019-03-18 15:24:37
58179,147275,2069935,2068650,2,6002,6013,מתקן,"177.0",6011,עקיף,2019-03-20 14:00:46
58180,148091,2069935,2069935,2,6003,6014,מבטל,,6011,עקיף,2019-03-20 14:06:34
58181,2001772,2069942,2069942,6002,6003,6014,מבטל,"352.0",6011,עקיף,2019-03-26 13:58:13
58182,2001788,2069868,2069868,6002,6003,6014,מבטל,,6011,עקיף,2019-04-02 13:07:01
58183,2001788,2069886,2069886,6002,6003,6014,מבטל,,6011,עקיף,2019-04-02 13:46:25
58184,2001788,2069973,2069973,6002,6003,6014,מבטל,,6011,עקיף,2019-04-02 13:46:56
58185,2001788,2069969,2069969,6002,6003,6014,מבטל,,6011,עקיף,2019-04-02 13:47:25
58187,2002179,2000884,2000884,6002,6003,6013,מתקן,"48.0",6011,עקיף,2019-04-03 11:36:11
58188,2069632,2078565,2078565,6002,6003,6012,החוק המקורי,"231.0",6010,ישיר,2019-04-03 12:09:59
58189,149854,2078565,2078565,2,6003,6014,מבטל,"96.0",6011,עקיף,2019-04-03 12:13:09
58190,2069628,2000035,2000035,6002,6003,6013,מתקן,,6010,ישיר,2019-04-03 12:48:56
58192,2068790,2069974,2069974,6002,6003,6014,מבטל,"115.0",6011,עקיף,2019-04-03 13:06:27
58193,2001822,2070000,2070000,6002,6003,6014,מבטל,,6011,עקיף,2019-04-03 13:09:28
58194,2001772,2070007,2070007,6002,6003,6014,מבטל,"351.0",6011,עקיף,2019-04-03 13:17:53
58196,2069560,2070123,2070123,6002,6003,6014,מבטל,"9.0",6011,עקיף,2019-04-14 09:50:06
58197,2069412,2069919,2069919,6002,6003,6014,מבטל,,6011,עקיף,2019-04-14 13:02:45
58198,2002056,2069948,2069948,6002,6003,6014,מבטל,,6011,עקיף,2019-04-14 13:16:35
58199,2002057,2070038,2070038,6002,6003,6014,מבטל,,6011,עקיף,2019-04-14 13:23:40
58202,2001929,2069950,2069950,6002,6003,6014,מבטל,"183.0",6011,עקיף,2019-05-15 13:34:58
58203,2069529,2070087,2070087,6002,6003,6013,מתקן,,6010,ישיר,2019-05-15 13:46:52
58204,2002178,2069960,2069960,6002,6003,6014,מבטל,,6011,עקיף,2019-05-15 14:04:13
58205,2001934,2070004,2070004,6002,6003,6014,מבטל,,6011,עקיף,2019-05-15 14:13:33
58207,2001934,2069885,2069885,6002,6003,6014,מבטל,,6011,עקיף,2019-05-21 09:31:31
58210,148661,2070117,2070117,2,6003,6014,מבטל,"147.0",6011,עקיף,2019-05-27 16:30:29
58211,148661,2069931,2069931,2,6003,6014,מבטל,"147.0",6011,עקיף,2019-05-27 16:30:56
58212,148661,2070035,2070035,2,6003,6014,מבטל,"147.0",6011,עקיף,2019-05-27 16:31:35
58213,148661,2070131,2070131,2,6003,6014,מבטל,"147.0",6011,עקיף,2019-05-27 16:32:04
58214,148661,2069990,2069990,2,6003,6014,מבטל,"147.0",6011,עקיף,2019-05-27 16:32:37
58215,148661,2069932,2069932,2,6003,6014,מבטל,"147.0",6011,עקיף,2019-05-27 16:33:02
58216,148661,2070087,2070087,2,6003,6014,מבטל,"147.0",6011,עקיף,2019-05-27 16:33:16
58217,148661,2070115,2070115,2,6003,6014,מבטל,"147.0",6011,עקיף,2019-05-27 16:33:38
58218,2080650,2080774,2080774,2,6003,6012,החוק המקורי,"334.0",6010,ישיר,2019-06-03 12:58:10
58219,2069021,2069860,2068567,6002,6002,6013,מתקן,"204.0",6010,ישיר,2019-06-11 11:14:23
58220,2001863,2069970,2069970,6002,6003,6014,מבטל,,6011,עקיף,2019-06-11 11:56:49
58221,2001772,2001342,2001342,6002,6003,6013,מתקן,,6011,עקיף,2019-06-11 12:59:49
58222,2069048,2001342,2001342,6002,6003,6013,מתקן,,6011,עקיף,2019-06-11 13:01:51
58223,2001772,2069860,2069860,6002,6003,6014,מבטל,,6011,עקיף,2019-06-11 13:19:32
58224,2068736,2069970,2069970,6002,6003,6013,מתקן,,6011,עקיף,2019-06-16 09:47:51
58225,2068774,2069970,2069970,6002,6003,6013,מתקן,,6011,עקיף,2019-06-16 09:48:30
58226,2069142,2069970,2069970,6002,6003,6013,מתקן,,6011,עקיף,2019-06-16 09:49:00
58227,2002146,2069891,2069891,6002,6003,6014,מבטל,,6011,עקיף,2019-06-16 11:10:40
58228,2069600,2000919,2000919,6002,6003,6013,מתקן,"236.0",6010,ישיר,2019-06-16 13:12:42
58229,2069353,2000926,2000926,6002,6003,6013,מתקן,"28.0",6010,ישיר,2019-06-17 09:55:51
58230,2069531,2000926,2000926,6002,6003,6013,מתקן,"226.0",6010,ישיר,2019-06-17 09:59:15
58231,2069203,2001361,2001361,6002,6003,6013,מתקן,"34.0",6010,ישיר,2019-06-17 10:31:25
58232,2069450,2001286,2001286,6002,6003,6013,מתקן,,6011,עקיף,2019-06-17 11:57:47
58234,2069273,2001286,2001286,6002,6003,6013,מתקן,,6011,עקיף,2019-06-17 12:00:17
58235,2069019,2069975,2069975,6002,6003,6013,מתקן,"205.0",6010,ישיר,2019-06-17 13:05:42
58236,2001772,2069983,2069983,6002,6003,6014,מבטל,,6011,עקיף,2019-06-17 13:06:36
58237,2001772,2070015,2070015,6002,6003,6013,מתקן,,6011,עקיף,2019-06-17 13:12:20
58238,2069048,2069975,2069975,6002,6003,6013,מתקן,"112.0",6011,עקיף,2019-06-17 13:13:38
58239,2069048,2070015,2070015,6002,6003,6013,מתקן,"71.0",6011,עקיף,2019-06-17 13:18:23
58240,2001772,2070014,2070014,6002,6003,6014,מבטל,,6011,עקיף,2019-06-17 13:22:10
58241,2080751,2080862,2080862,2,6003,6012,החוק המקורי,"338.0",6010,ישיר,2019-06-19 15:01:22
58242,2069629,2000844,2000844,6002,6003,6013,מתקן,"2.0",6010,ישיר,2019-06-20 09:40:13
58246,2069335,2070102,2070102,6002,6003,6013,מתקן,,6011,עקיף,2019-06-20 10:55:22
58248,2069048,2069974,2069974,6002,6003,6013,מתקן,,6011,עקיף,2019-06-20 11:39:11
58249,2069631,2001367,2001367,6002,6003,6013,מתקן,,6010,ישיר,2019-06-20 11:55:52
58250,2069337,2070102,2070102,6002,6003,6013,מתקן,"5.0",6010,ישיר,2019-06-20 13:23:14
58251,2068821,2069885,2069885,6002,6003,6013,מתקן,"176.0",6010,ישיר,2019-06-20 13:42:51
58252,2080650,2001033,2001033,2,6003,6013,מתקן,"334.0",6011,עקיף,2019-06-24 12:36:48
58253,2080898,2080899,2080899,6002,6003,6012,החוק המקורי,,6010,ישיר,2019-06-30 10:33:41
58254,2080900,2080899,2080899,6002,6003,6013,מתקן,,6010,ישיר,2019-06-30 10:36:44
58255,2069001,2080899,2080899,6002,6003,6013,מתקן,,6010,ישיר,2019-06-30 10:37:29
58257,2001772,2080899,2080899,6002,6003,6014,מבטל,,6011,עקיף,2019-06-30 10:48:22
58261,2001793,2072034,2068664,6002,6002,6014,מבטל,,6011,עקיף,2019-06-30 13:21:05
58262,2001793,2069951,2069951,6002,6003,6014,מבטל,,6011,עקיף,2019-06-30 13:26:54
58263,2068628,2072059,2072059,6002,6003,6013,מתקן,"2718.0",6010,ישיר,2019-07-01 10:16:39
58264,2068685,2072064,2072064,6002,6003,6013,מתקן,"2629.0",6010,ישיר,2019-07-01 10:38:53
58265,149854,2072036,2072036,2,6003,6014,מבטל,"94.0",6011,עקיף,2019-07-01 11:14:22
58266,2080918,2080919,2080919,6002,6003,6012,החוק המקורי,"227.0",6010,ישיר,2019-07-01 11:44:19
58267,2080918,2072037,2072037,6002,6003,6014,מבטל,"231.0",6011,עקיף,2019-07-01 11:46:24
58268,2080920,2072037,2072037,6002,6003,6013,מתקן,"402.0",6010,ישיר,2019-07-01 12:22:56
58269,2001438,2072044,2072044,6002,6003,6014,מבטל,"383.0",6011,עקיף,2019-07-01 13:56:14
58270,2068700,2072045,2072045,6002,6003,6013,מתקן,"2831.0",6010,ישיר,2019-07-02 10:11:46
58271,2080926,2072045,2072045,6002,6003,6013,מתקן,,6010,ישיר,2019-07-02 10:27:11
58272,2080927,2072045,2072045,6002,6003,6013,מתקן,"184.0",6010,ישיר,2019-07-02 10:33:03
58273,2080928,2072045,2072045,6002,6003,6013,מתקן,"581.0",6010,ישיר,2019-07-02 10:39:07
